query,ensembl_gene_id
Q8TCB7,ENSG00000206562
O15547,ENSG00000099957
Q96FF9,ENSG00000146670
Q9UPM9,ENSG00000108641
Q5SYE7,ENSG00000135540
Q7Z402,ENSG00000170537
Q9H1H9,ENSG00000137177
Q9BQ13,ENSG00000151364
P05120,ENSG00000197632
P11940,ENSG00000070756
A4UGR9,ENSG00000163092
P49748,ENSG00000072778
P62910,ENSG00000144713
O75051,ENSG00000076356
Q5H8A3,ENSG00000204640
Q8WV07,ENSG00000149716
Q92481,ENSG00000008196
Q9NW97,ENSG00000171729
Q9H2G4,ENSG00000184205
Q5GH77,ENSG00000172967
O95279,ENSG00000164626
Q9NXG2,ENSG00000066654
Q7Z6V5,ENSG00000189007
Q9H171,ENSG00000124256
Q9H902,ENSG00000068615
P46783,ENSG00000124614
Q71RC2,ENSG00000161813
Q92945,ENSG00000088247
Q6NXT2,ENSG00000188375
Q96IZ2,ENSG00000111863
Q8N8Y5,ENSG00000181638
Q15477,ENSG00000204351
Q9NWM8,ENSG00000106080
O96017,ENSG00000183765
Q13368,ENSG00000161647
Q6IQ49,ENSG00000143751
Q4L235,ENSG00000157426
O75426,ENSG00000106336
A0A1B0GUU1,ENSG00000267221
O75882,ENSG00000088812
P31371,ENSG00000102678
P56282,ENSG00000100479
P78509,ENSG00000189056
Q2M2E3,ENSG00000184650
Q9NZN4,ENSG00000024422
P52630,ENSG00000170581
Q96KF7,ENSG00000111850
Q8TD86,ENSG00000169885
Q9NVE4,ENSG00000182791
Q8TAF8,ENSG00000197753
Q6ZRH7,ENSG00000099338
Q68CZ1,ENSG00000103494
Q99638,ENSG00000172613
Q92888,ENSG00000076928
O95777,ENSG00000128534
O15217,ENSG00000170899
O95628,ENSG00000080802
P20036,ENSG00000235844
Q6SA08,ENSG00000139908
Q8WUS8,ENSG00000184860
Q13255,ENSG00000152822
Q86WZ6,ENSG00000131115
O60936,ENSG00000140939
Q58WW2,ENSG00000143164
Q6PIV2,ENSG00000176302
P13598,ENSG00000108622
Q8WVN8,ENSG00000140367
Q9UID3,ENSG00000149823
P12882,ENSG00000109061
Q9NZJ4,ENSG00000151835
Q96FX7,ENSG00000166166
Q8N841,ENSG00000170703
Q969E2,ENSG00000227500
Q9H0F6,ENSG00000179526
P13584,ENSG00000142973
P30154,ENSG00000137713
O95857,ENSG00000106537
Q9H2H9,ENSG00000111371
Q9NR48,ENSG00000116539
Q15466,ENSG00000131910
P08174,ENSG00000196352
Q9UHQ9,ENSG00000159348
Q13610,ENSG00000136045
Q8TBZ2,ENSG00000136449
P15822,ENSG00000095951
Q9Y519,ENSG00000198792
Q13615,ENSG00000100330
Q01151,ENSG00000112149
P26439,ENSG00000203859
Q6ZWI9,ENSG00000251258
P14679,ENSG00000077498
Q86V85,ENSG00000152749
Q13477,ENSG00000099866
A8MUX0,ENSG00000263186
Q6MZM0,ENSG00000181333
Q9Y5H0,ENSG00000254245
O60259,ENSG00000129455
Q5SY16,ENSG00000162408
Q08174,ENSG00000156453
Q96JB1,ENSG00000124721
P56537,ENSG00000242372
Q63HQ0,ENSG00000138660
Q9UNP4,ENSG00000115525
Q99973,ENSG00000291791
O43795,ENSG00000128641
Q460N3,ENSG00000173200
Q03252,ENSG00000176619
Q9Y689,ENSG00000162980
Q969S0,ENSG00000205060
Q96CT7,ENSG00000007080
Q9Y336,ENSG00000129450
Q9Y2A7,ENSG00000061676
Q86Z14,ENSG00000134962
P35452,ENSG00000170178
Q15777,ENSG00000066382
Q5TCX8,ENSG00000143674
Q86YC2,ENSG00000083093
Q92804,ENSG00000270647
O75251,ENSG00000115286
Q9UNA3,ENSG00000118017
Q9BXR5,ENSG00000174123
Q9H5N1,ENSG00000177548
Q02161,ENSG00000187010
P51575,ENSG00000108405
Q96SE7,ENSG00000197937
P56937,ENSG00000132196
P46092,ENSG00000184451
Q92567,ENSG00000054965
P55160,ENSG00000123338
Q07866,ENSG00000126214
Q5VYS4,ENSG00000102802
Q99435,ENSG00000184613
Q92576,ENSG00000118482
Q5T5N4,ENSG00000112539
Q9Y221,ENSG00000132603
Q16890,ENSG00000111907
Q6ZN57,ENSG00000198939
Q08ET2,ENSG00000254415
O60907,ENSG00000101849
Q9Y639,ENSG00000156642
Q9Y2Z0,ENSG00000165416
P53609,ENSG00000164219
Q9NY87,ENSG00000198573
Q9NPB9,ENSG00000129048
Q6IPT2,ENSG00000142530
Q6ICC9,ENSG00000188636
Q96F63,ENSG00000142039
Q9HC52,ENSG00000141570
Q15849,ENSG00000132874
Q8N0V3,ENSG00000101546
Q8TD43,ENSG00000130529
P52815,ENSG00000262814
P21128,ENSG00000111405
Q5JX71,ENSG00000124103
Q5TF58,ENSG00000169991
Q9NSI5,ENSG00000183067
P30536,ENSG00000100300
Q15438,ENSG00000108669
Q6PIV7,ENSG00000162461
P34059,ENSG00000141012
Q15738,ENSG00000147383
Q8N0Z8,ENSG00000169972
P17568,ENSG00000099795
O94901,ENSG00000164828
Q6UXM1,ENSG00000139263
O75376,ENSG00000141027
Q92556,ENSG00000155849
Q9C037,ENSG00000146833
Q13451,ENSG00000096060
Q9BV68,ENSG00000070423
P08758,ENSG00000164111
Q9BUL5,ENSG00000040633
Q9BW72,ENSG00000146066
Q92667,ENSG00000121057
Q99466,ENSG00000235396
Q8N1W1,ENSG00000214944
P57679,ENSG00000072840
Q6ZWK4,ENSG00000263961
O95832,ENSG00000163347
P13805,ENSG00000105048
Q9BTT0,ENSG00000143401
Q5W0B1,ENSG00000152193
P14384,ENSG00000135678
Q9UHB4,ENSG00000188566
Q9H4G0,ENSG00000088367
O00505,ENSG00000102753
Q9NV96,ENSG00000112697
P11926,ENSG00000115758
Q9HBL6,ENSG00000144771
Q99733,ENSG00000273562
A6NFN3,ENSG00000167281
Q86Z02,ENSG00000163349
P06307,ENSG00000187094
P45974,ENSG00000111667
O43426,ENSG00000159082
Q96HY6,ENSG00000198171
Q13561,ENSG00000175203
Q96Q07,ENSG00000183826
Q15554,ENSG00000132604
Q14728,ENSG00000109736
P29597,ENSG00000105397
Q96AP4,ENSG00000153975
Q8N8U2,ENSG00000166446
Q9P289,ENSG00000134602
P46952,ENSG00000162882
Q8IY26,ENSG00000205808
Q8NA72,ENSG00000152359
P43366,ENSG00000214107
P11678,ENSG00000121053
Q5JRX3,ENSG00000107959
Q5T7W7,ENSG00000136925
Q96F44,ENSG00000154370
P84077,ENSG00000143761
Q06481,ENSG00000084234
P51636,ENSG00000105971
Q5QNW6,ENSG00000203814
Q8WUJ3,ENSG00000103888
Q8NEN9,ENSG00000165650
P13611,ENSG00000038427
Q9UNN8,ENSG00000101000
P62424,ENSG00000148303
P18827,ENSG00000115884
Q5D862,ENSG00000143520
Q12931,ENSG00000126602
Q9H2L5,ENSG00000107551
Q8NCD3,ENSG00000123485
Q9NR83,ENSG00000125520
Q8NBT2,ENSG00000161888
Q8IXM7,ENSG00000182950
O43155,ENSG00000185070
Q5VWN6,ENSG00000108021
Q15120,ENSG00000067992
O14668,ENSG00000130962
Q13555,ENSG00000148660
Q9UJY1,ENSG00000152137
P35612,ENSG00000075340
O43248,ENSG00000123388
P01275,ENSG00000115263
Q8N143,ENSG00000161940
P41134,ENSG00000125968
P31267,ENSG00000106006
Q8WYA1,ENSG00000029153
Q86UR1,ENSG00000188747
Q5VV67,ENSG00000148840
Q9Y2K1,ENSG00000126804
Q01851,ENSG00000152192
Q8N2G4,ENSG00000150551
P53004,ENSG00000106605
Q92619,ENSG00000180448
Q8IWB4,ENSG00000276040
P23467,ENSG00000127329
Q9NP94,ENSG00000165794
Q12849,ENSG00000132463
Q6ZS82,ENSG00000186326
Q5TA78,ENSG00000187170
Q8N3K9,ENSG00000164309
Q86XP1,ENSG00000102780
Q86YD7,ENSG00000171847
Q6UWQ5,ENSG00000120563
Q9Y6N7,ENSG00000169855
Q9Y3D2,ENSG00000148450
P10515,ENSG00000150768
Q9NW68,ENSG00000160058
Q9H3L0,ENSG00000168288
Q13061,ENSG00000186439
Q9C0F1,ENSG00000164118
Q01668,ENSG00000157388
O43186,ENSG00000105392
Q8TCU3,ENSG00000164893
O95925,ENSG00000101448
P35713,ENSG00000203883
Q9NY57,ENSG00000152953
Q13596,ENSG00000028528
Q9H1Y0,ENSG00000057663
P10073,ENSG00000182318
Q9HBL7,ENSG00000107020
P35611,ENSG00000087274
P06241,ENSG00000010810
Q9NZP8,ENSG00000139178
P22626,ENSG00000122566
O94812,ENSG00000007516
O15263,ENSG00000171711
O15263,ENSG00000177257
Q96NE9,ENSG00000139926
Q70Z35,ENSG00000046889
Q13233,ENSG00000095015
A0A1W2PQS6,ENSG00000270800
P13942,ENSG00000230930
A6NP11,ENSG00000182111
P16233,ENSG00000175535
Q8TF65,ENSG00000137960
O75554,ENSG00000120688
Q86VI3,ENSG00000291754
P62258,ENSG00000274474
P16104,ENSG00000188486
O76014,ENSG00000292032
Q53H80,ENSG00000135334
Q8N3D4,ENSG00000173442
Q6ZUJ8,ENSG00000155629
P82932,ENSG00000243927
Q04844,ENSG00000108556
Q8WXB1,ENSG00000144401
O75830,ENSG00000114204
Q7Z2K8,ENSG00000169258
Q15031,ENSG00000011376
O00624,ENSG00000112337
Q96CP2,ENSG00000162076
O60760,ENSG00000163106
P11161,ENSG00000122877
P17752,ENSG00000129167
Q8TCV5,ENSG00000175121
Q9BYK8,ENSG00000130589
P62861,ENSG00000149806
Q5T890,ENSG00000182150
O15499,ENSG00000063515
O76076,ENSG00000064205
Q96S90,ENSG00000163155
Q14192,ENSG00000115641
Q8NCP5,ENSG00000196323
Q92831,ENSG00000114166
P17931,ENSG00000131981
P19634,ENSG00000090020
Q5VUA4,ENSG00000171467
Q9H6Q4,ENSG00000103245
Q3T8J9,ENSG00000116580
Q96LZ3,ENSG00000188386
Q9NS84,ENSG00000147119
Q9Y4B5,ENSG00000168502
Q02224,ENSG00000138778
Q8WUY1,ENSG00000130193
Q86YC3,ENSG00000174004
P20783,ENSG00000185652
Q96KN3,ENSG00000165495
Q9UHA3,ENSG00000137876
Q9HAT0,ENSG00000065371
Q9BV40,ENSG00000118640
Q8N8Q8,ENSG00000163626
Q9UK08,ENSG00000167414
Q96JE7,ENSG00000120341
Q9C0H6,ENSG00000102271
Q9H479,ENSG00000167363
P01270,ENSG00000152266
Q04912,ENSG00000164078
Q96C45,ENSG00000168038
O94823,ENSG00000118322
Q9ULR5,ENSG00000124374
Q2NKJ3,ENSG00000178971
Q8IWE2,ENSG00000197712
P15151,ENSG00000073008
Q6PCT2,ENSG00000099364
Q86UU5,ENSG00000179168
Q7RTY0,ENSG00000174327
Q99570,ENSG00000196455
P41159,ENSG00000174697
Q8TC84,ENSG00000203780
Q9NRM1,ENSG00000132464
Q15646,ENSG00000135114
Q86XS5,ENSG00000187151
P13051,ENSG00000076248
Q7Z6Z7,ENSG00000086758
Q8TD17,ENSG00000197024
O75582,ENSG00000100784
P15313,ENSG00000116039
Q8IYT4,ENSG00000167216
P35998,ENSG00000161057
Q9Y2R2,ENSG00000134242
P15153,ENSG00000128340
Q15853,ENSG00000105698
O75635,ENSG00000166396
P24593,ENSG00000115461
Q13029,ENSG00000116731
Q7L9B9,ENSG00000122547
P98164,ENSG00000081479
Q96D71,ENSG00000135597
P16871,ENSG00000168685
Q15413,ENSG00000198838
Q8TF72,ENSG00000138771
Q12797,ENSG00000198363
Q9Y251,ENSG00000173083
Q02790,ENSG00000004478
Q15125,ENSG00000147155
Q8IX04,ENSG00000151116
Q9P126,ENSG00000165682
P62280,ENSG00000142534
A6NIV6,ENSG00000188306
Q8NDG6,ENSG00000156414
O00222,ENSG00000179603
O95183,ENSG00000168899
Q8N0Z2,ENSG00000174429
P49915,ENSG00000163655
Q99759,ENSG00000198909
P54819,ENSG00000004455
Q6IPU0,ENSG00000291348
Q8WYR1,ENSG00000141506
P10997,ENSG00000121351
Q9NYJ8,ENSG00000055208
Q8IV20,ENSG00000179630
O75928,ENSG00000078043
Q9H3D4,ENSG00000073282
Q96AJ9,ENSG00000151532
Q9P086,ENSG00000161920
Q5T749,ENSG00000203786
Q9P055,ENSG00000050130
Q8IZQ8,ENSG00000141052
P01031,ENSG00000106804
Q96BD0,ENSG00000101187
Q8WTR2,ENSG00000162999
Q8WXK4,ENSG00000198881
Q9P215,ENSG00000143157
Q8NE71,ENSG00000236342
Q96M69,ENSG00000155530
Q9BQ90,ENSG00000124702
Q14451,ENSG00000141738
Q7RTV0,ENSG00000100410
O75390,ENSG00000062485
Q9BV86,ENSG00000148335
Q9H8L6,ENSG00000173269
Q99624,ENSG00000188338
P25791,ENSG00000135363
B2RXH4,ENSG00000233436
Q92754,ENSG00000087510
Q9UER7,ENSG00000206279
P0DJG4,ENSG00000249693
Q14766,ENSG00000049323
Q8ND07,ENSG00000119636
P47893,ENSG00000221882
Q96GY0,ENSG00000104427
Q6UX04,ENSG00000153015
Q92561,ENSG00000168490
P08581,ENSG00000105976
O96004,ENSG00000113196
Q5JQC9,ENSG00000147081
Q96KK5,ENSG00000274997
A8MXV6,ENSG00000214819
Q86UN2,ENSG00000185924
Q68DE3,ENSG00000176542
P35443,ENSG00000113296
Q5VYP0,ENSG00000275969
Q9BXC0,ENSG00000196917
Q9HC77,ENSG00000151849
O60563,ENSG00000129315
Q15843,ENSG00000285246
Q86YZ3,ENSG00000197915
P18509,ENSG00000141433
P24592,ENSG00000167779
Q9NPF0,ENSG00000167775
P04141,ENSG00000164400
Q9UI09,ENSG00000184752
Q07837,ENSG00000138079
O95897,ENSG00000105088
Q7Z6J2,ENSG00000161835
P00740,ENSG00000101981
Q96FB5,ENSG00000143303
P37275,ENSG00000148516
P05067,ENSG00000142192
Q86WJ1,ENSG00000131778
Q15648,ENSG00000125686
Q86TV6,ENSG00000165914
Q8TAE7,ENSG00000171126
Q9HC39,ENSG00000179409
O43715,ENSG00000170855
O60503,ENSG00000162104
Q96JK9,ENSG00000196782
P58340,ENSG00000178053
Q9NY64,ENSG00000136856
Q9BQW3,ENSG00000088881
Q9NR64,ENSG00000150361
P17152,ENSG00000178307
P55773,ENSG00000274736
P56715,ENSG00000104237
Q96HR9,ENSG00000115255
Q9HBH1,ENSG00000258429
Q9H944,ENSG00000124641
P11226,ENSG00000165471
Q96DN2,ENSG00000167992
Q9BX51,ENSG00000149435
P42575,ENSG00000106144
Q9UQ90,ENSG00000197912
Q9HBE1,ENSG00000100105
Q2MKA7,ENSG00000169218
Q8IY47,ENSG00000170852
P24928,ENSG00000181222
Q7L7L0,ENSG00000181218
Q6P0Q8,ENSG00000086015
P51522,ENSG00000167766
O15078,ENSG00000198707
Q9NZR2,ENSG00000168702
P38935,ENSG00000132740
Q8N118,ENSG00000186377
Q8IV61,ENSG00000152689
P40189,ENSG00000134352
A6NMK7,ENSG00000187959
P54257,ENSG00000173805
O75952,ENSG00000154040
P55058,ENSG00000100979
Q9BRR6,ENSG00000159322
O95759,ENSG00000204634
Q8N183,ENSG00000164182
O75369,ENSG00000136068
O76062,ENSG00000149809
Q9BVM2,ENSG00000166171
O75818,ENSG00000124787
Q9Y383,ENSG00000146963
P57053,ENSG00000234289
O43414,ENSG00000117419
P29508,ENSG00000057149
Q6ZUT6,ENSG00000188549
Q9BX97,ENSG00000130300
Q9UKD2,ENSG00000053372
P20702,ENSG00000140678
P13688,ENSG00000079385
Q9H6S0,ENSG00000047188
P48551,ENSG00000159110
P49354,ENSG00000168522
Q9H8Y5,ENSG00000163516
P32302,ENSG00000160683
Q6SZW1,ENSG00000004139
Q9BX66,ENSG00000095637
P09913,ENSG00000119922
P56373,ENSG00000109991
Q5JR98,ENSG00000188396
Q8IWV1,ENSG00000122188
Q6DKI7,ENSG00000213413
Q6Q788,ENSG00000110243
P10415,ENSG00000171791
Q6Y2X3,ENSG00000135392
O75056,ENSG00000162512
Q7Z5S9,ENSG00000164124
Q8N2U0,ENSG00000205544
P10827,ENSG00000126351
Q8WTR7,ENSG00000142528
P86479,ENSG00000229665
P86479,ENSG00000234278
P86479,ENSG00000204919
P86479,ENSG00000204918
P86479,ENSG00000227151
Q99932,ENSG00000137098
Q14623,ENSG00000163501
Q13315,ENSG00000149311
Q8WUF8,ENSG00000113391
P57071,ENSG00000141956
P54098,ENSG00000140521
O43318,ENSG00000135341
A6NFQ2,ENSG00000170379
Q16821,ENSG00000154415
O15111,ENSG00000213341
Q9HCM9,ENSG00000206495
Q8IWW6,ENSG00000165322
P26374,ENSG00000203668
Q96T76,ENSG00000155229
Q9BUW7,ENSG00000171159
Q8IYA7,ENSG00000150051
O15143,ENSG00000130429
Q86Y79,ENSG00000187024
Q9BVG8,ENSG00000140859
O00458,ENSG00000006652
O94892,ENSG00000256087
P53701,ENSG00000004961
Q9Y6Q6,ENSG00000141655
Q14197,ENSG00000167862
Q5EBL4,ENSG00000188026
Q9NZN1,ENSG00000169306
Q9Y231,ENSG00000172461
Q99714,ENSG00000072506
Q9Y446,ENSG00000184363
Q16772,ENSG00000174156
O14917,ENSG00000118946
Q9NPJ1,ENSG00000125863
Q9BVH7,ENSG00000117069
Q9UDX3,ENSG00000133488
Q96RD7,ENSG00000110218
Q9H310,ENSG00000132677
O14595,ENSG00000175215
Q9Y6Y0,ENSG00000116679
Q9P2W9,ENSG00000168818
Q96D59,ENSG00000165188
Q8TF50,ENSG00000167625
Q9NVV4,ENSG00000107951
Q9BT25,ENSG00000131351
O43402,ENSG00000131148
Q9BSG0,ENSG00000135617
Q9BXK5,ENSG00000099968
P04085,ENSG00000197461
P61201,ENSG00000166200
O75496,ENSG00000112312
Q00534,ENSG00000105810
Q5FBB7,ENSG00000129810
Q9H2X6,ENSG00000064393
Q6UXN9,ENSG00000164091
Q9NW13,ENSG00000106344
Q6NUP7,ENSG00000119698
Q9Y2I7,ENSG00000115020
Q15388,ENSG00000173726
P11229,ENSG00000168539
Q9H2J4,ENSG00000115539
Q9BQ49,ENSG00000214046
Q99574,ENSG00000163536
Q9BXS6,ENSG00000137804
O75116,ENSG00000134318
P53680,ENSG00000042753
Q96C01,ENSG00000035141
P14780,ENSG00000100985
Q8NER5,ENSG00000123612
Q9P031,ENSG00000133773
Q9NY59,ENSG00000103056
Q99798,ENSG00000100412
Q96K80,ENSG00000135482
O75962,ENSG00000038382
Q9BRX8,ENSG00000122378
Q9HBW0,ENSG00000064547
Q9NVS2,ENSG00000096080
Q5JS13,ENSG00000136828
Q9BQ61,ENSG00000123144
Q96CD2,ENSG00000138621
Q8NC26,ENSG00000178150
Q9NZT1,ENSG00000178372
Q9BVJ6,ENSG00000156697
Q9NPC4,ENSG00000128274
P52788,ENSG00000102172
Q10570,ENSG00000285049
Q9UP95,ENSG00000124067
Q93045,ENSG00000104435
Q08708,ENSG00000167850
Q14773,ENSG00000105371
Q9Y6N1,ENSG00000166260
O95415,ENSG00000164713
P02730,ENSG00000004939
O94776,ENSG00000149480
Q8IW35,ENSG00000182504
Q9Y3D8,ENSG00000279247
Q8NEV9,ENSG00000197272
Q8NFJ9,ENSG00000174483
P69892,ENSG00000196565
A8MTJ3,ENSG00000214415
Q8IUH5,ENSG00000186908
Q96G74,ENSG00000068308
Q14392,ENSG00000137507
Q9UKR3,ENSG00000167759
Q9P258,ENSG00000281540
P78358,ENSG00000184033
P78358,ENSG00000268651
Q05925,ENSG00000163064
Q9NUD7,ENSG00000196476
Q52LA3,ENSG00000205659
Q6GPH4,ENSG00000132530
Q9Y5P6,ENSG00000173540
Q8NAT2,ENSG00000162782
P50443,ENSG00000155850
P78560,ENSG00000169372
O43663,ENSG00000198901
Q96JT2,ENSG00000158715
Q6W2J9,ENSG00000183337
Q9UGV2,ENSG00000101079
Q8NB59,ENSG00000143469
Q8TBK6,ENSG00000155329
P26447,ENSG00000196154
Q02833,ENSG00000099849
Q01780,ENSG00000171824
Q6PJ61,ENSG00000177051
Q49MI3,ENSG00000188452
Q9BV90,ENSG00000161981
Q8N6M3,ENSG00000197296
Q9BYB4,ENSG00000185838
P42684,ENSG00000143322
Q8TD26,ENSG00000124177
Q8WW33,ENSG00000170627
Q9NSD5,ENSG00000010379
O14756,ENSG00000025423
A6NCF5,ENSG00000291793
O15245,ENSG00000175003
Q8TEM1,ENSG00000132182
Q96IQ9,ENSG00000133250
P59536,ENSG00000284982
P42771,ENSG00000147889
Q86XP3,ENSG00000198231
Q8N587,ENSG00000171469
Q96LU5,ENSG00000148950
Q9NYK5,ENSG00000154719
P60763,ENSG00000169750
P18146,ENSG00000120738
P06870,ENSG00000167748
P06737,ENSG00000100504
A6H8Z2,ENSG00000204930
P48729,ENSG00000113712
O43314,ENSG00000145725
Q9UBC9,ENSG00000163209
P55769,ENSG00000100138
Q01534,ENSG00000236424
Q01534,ENSG00000258992
Q01534,ENSG00000228927
P00403,ENSG00000198712
P80370,ENSG00000185559
O14907,ENSG00000213977
Q9NTX5,ENSG00000093144
Q5T1V6,ENSG00000118197
P34972,ENSG00000188822
Q9UGI9,ENSG00000115592
Q9H0B3,ENSG00000130518
P57740,ENSG00000111581
O94915,ENSG00000075539
Q86T13,ENSG00000176435
P62952,ENSG00000166619
Q9Y2W2,ENSG00000084463
Q09013,ENSG00000104936
Q9Y5E2,ENSG00000113212
O60266,ENSG00000138031
Q96K62,ENSG00000119574
P61296,ENSG00000164107
Q9BUT9,ENSG00000172366
P62070,ENSG00000133818
O95813,ENSG00000147869
Q8TEU7,ENSG00000158987
O60516,ENSG00000243056
Q86WC4,ENSG00000081087
Q9Y4U1,ENSG00000132763
Q5TBC7,ENSG00000188761
O14983,ENSG00000196296
P33032,ENSG00000176136
P55291,ENSG00000129910
Q9H093,ENSG00000163545
Q7Z3E5,ENSG00000135931
P98169,ENSG00000198455
Q969T7,ENSG00000141698
Q6P9F7,ENSG00000197147
P22674,ENSG00000152669
Q9NYQ3,ENSG00000116882
Q03518,ENSG00000168394
Q9H900,ENSG00000174442
O43347,ENSG00000135097
Q9UBV4,ENSG00000002745
Q8N815,ENSG00000176563
Q9BY27,ENSG00000128185
Q6ZWB6,ENSG00000183783
Q32MK0,ENSG00000140795
O95210,ENSG00000118804
Q9NYH9,ENSG00000108651
A8K8P3,ENSG00000198089
Q10571,ENSG00000169184
P11049,ENSG00000104894
P98196,ENSG00000068650
Q9HA64,ENSG00000141560
P16444,ENSG00000015413
Q9H993,ENSG00000146476
Q8N386,ENSG00000175489
P51116,ENSG00000129245
O00479,ENSG00000292175
Q9UFH2,ENSG00000187775
Q15797,ENSG00000170365
P27987,ENSG00000143772
Q9BQS6,ENSG00000260325
Q9H609,ENSG00000124444
P11117,ENSG00000134575
O95045,ENSG00000007001
Q9Y6M9,ENSG00000147684
Q9GZQ6,ENSG00000148734
Q8TF68,ENSG00000126746
Q9Y6D5,ENSG00000124198
Q99618,ENSG00000111665
O60279,ENSG00000173705
Q8WTS6,ENSG00000145391
P30825,ENSG00000139514
Q52LJ0,ENSG00000171262
Q8IV08,ENSG00000105223
Q9UBY0,ENSG00000115616
P01116,ENSG00000133703
Q8N944,ENSG00000178171
Q9ULX3,ENSG00000141101
Q9UEE5,ENSG00000164543
P08575,ENSG00000262418
O15519,ENSG00000003402
Q2VWP7,ENSG00000166450
P13861,ENSG00000114302
P25090,ENSG00000171049
O14807,ENSG00000158186
Q5T3I0,ENSG00000160818
P41743,ENSG00000163558
Q8IYX0,ENSG00000197123
Q9H3M0,ENSG00000162975
P84243,ENSG00000163041
P84243,ENSG00000132475
P42166,ENSG00000120802
Q9H5I1,ENSG00000152455
Q99558,ENSG00000006062
Q9GZP1,ENSG00000125841
Q96M11,ENSG00000198331
Q7Z790,ENSG00000185379
Q07326,ENSG00000151665
Q12791,ENSG00000156113
Q96EG1,ENSG00000141337
Q5XG87,ENSG00000112941
Q8N3S3,ENSG00000006576
P61601,ENSG00000104490
P08708,ENSG00000182774
Q9P218,ENSG00000101203
Q9Y2B2,ENSG00000108474
A6NKQ9,ENSG00000267631
Q9H875,ENSG00000128563
Q86TD4,ENSG00000185739
Q9UBV2,ENSG00000071537
Q15599,ENSG00000065054
P29622,ENSG00000100665
Q8TD46,ENSG00000163606
P20226,ENSG00000112592
Q16385,ENSG00000241476
Q16385,ENSG00000268447
Q96S96,ENSG00000134020
Q7Z4H7,ENSG00000147874
Q9BUH6,ENSG00000310560
Q8WUY8,ENSG00000090971
Q6GMR7,ENSG00000165591
P18858,ENSG00000105486
Q15036,ENSG00000115234
Q8WUM0,ENSG00000069248
Q8NHP8,ENSG00000151176
Q13137,ENSG00000136436
Q6IA86,ENSG00000134759
Q99470,ENSG00000132581
Q8TDX5,ENSG00000153086
P47872,ENSG00000080293
Q9UJT2,ENSG00000126467
P55197,ENSG00000078403
Q8ND24,ENSG00000167257
P08218,ENSG00000215704
Q86UA6,ENSG00000129197
Q13574,ENSG00000149091
Q8N7M2,ENSG00000167637
W5XKT8,ENSG00000182310
Q9BXM7,ENSG00000158828
Q9NUL3,ENSG00000040341
Q8N8A6,ENSG00000185163
Q9H497,ENSG00000186283
Q92843,ENSG00000129473
P25789,ENSG00000041357
Q53QW1,ENSG00000177673
Q16586,ENSG00000108823
P11150,ENSG00000166035
O14817,ENSG00000214063
Q12852,ENSG00000139625
P05107,ENSG00000160255
Q8IWT0,ENSG00000176261
Q9NQ69,ENSG00000143355
Q9Y345,ENSG00000165970
A6NHG4,ENSG00000099974
Q6BDS2,ENSG00000065060
Q9NPH2,ENSG00000105655
Q50LG9,ENSG00000254402
O00443,ENSG00000011405
Q06830,ENSG00000117450
P50135,ENSG00000150540
Q9BUR5,ENSG00000184831
P22466,ENSG00000069482
Q9UBQ0,ENSG00000111237
P01008,ENSG00000117601
Q9HDB5,ENSG00000021645
P05305,ENSG00000078401
Q9BYJ1,ENSG00000179148
Q6IA69,ENSG00000172890
P06733,ENSG00000074800
Q96TA2,ENSG00000136758
P78369,ENSG00000134873
P06756,ENSG00000138448
O94888,ENSG00000163960
Q9UBX1,ENSG00000174080
Q06323,ENSG00000284916
P46821,ENSG00000131711
P42858,ENSG00000197386
P35219,ENSG00000178538
Q03403,ENSG00000160181
Q96T66,ENSG00000163864
Q9UJV9,ENSG00000183258
O60285,ENSG00000074590
Q16849,ENSG00000054356
P19784,ENSG00000070770
O43603,ENSG00000182687
Q7L8S5,ENSG00000189401
Q9HCU0,ENSG00000174807
O95221,ENSG00000149133
Q8N108,ENSG00000198160
Q16881,ENSG00000198431
Q5W0A0,ENSG00000165837
P86790,ENSG00000146574
Q96EU7,ENSG00000288368
P62324,ENSG00000133639
Q8N609,ENSG00000174599
Q8IYI8,ENSG00000171295
P62714,ENSG00000104695
O43920,ENSG00000168653
Q9UJ90,ENSG00000176076
Q5JSL3,ENSG00000147251
Q6PIY5,ENSG00000198520
Q02548,ENSG00000196092
Q9NZW4,ENSG00000152591
Q96DZ5,ENSG00000105270
Q9H9S0,ENSG00000111704
Q5XKE5,ENSG00000185640
Q9Y2U8,ENSG00000174106
Q8N3C7,ENSG00000115295
Q96I99,ENSG00000172340
Q9UQK1,ENSG00000119938
P25815,ENSG00000163993
Q9ULW3,ENSG00000292169
Q6DKI1,ENSG00000146223
Q96HT8,ENSG00000178988
P20023,ENSG00000117322
Q7L0X0,ENSG00000255690
P28370,ENSG00000102038
Q9UHP7,ENSG00000069493
Q8N446,ENSG00000176723
Q9NS64,ENSG00000177519
O95881,ENSG00000117862
Q9UPW8,ENSG00000130477
P17097,ENSG00000147789
Q7LDG7,ENSG00000068831
Q16394,ENSG00000182197
Q92835,ENSG00000168918
Q9BRP7,ENSG00000255561
Q3B820,ENSG00000170264
Q5VT52,ENSG00000163125
P62834,ENSG00000116473
Q8WXR4,ENSG00000071909
Q14331,ENSG00000283630
P55103,ENSG00000175189
Q15014,ENSG00000123562
Q08289,ENSG00000165995
P54105,ENSG00000074201
P40394,ENSG00000196344
